customer_id,n_transactions,total_amount,max_fraud_probability,confirmed_fraud,risk_score,risk_tier
C1903406683,1,6913.46,6e-06,0,17.07,A
C1656758409,1,8384.24,1.6e-05,0,17.07,A
C1774589469,1,6905.9,3e-06,0,17.06,A
C2044200796,1,10311.31,2.7e-05,0,17.06,A
C1768761582,1,12999.83,1.3e-05,0,17.06,A
C2098992714,1,72010.87,0.003066,0,17.06,A
C1082640380,1,46256.91,7e-06,0,17.06,A
C1222626908,1,10310.58,1.4e-05,0,17.06,A
C105019819,1,12847.91,0.000881,0,17.06,A
C936368668,1,6902.52,3.7e-05,0,17.05,A
C1858976440,1,6904.63,5.9e-05,0,17.05,A
C1415545023,1,6899.83,3e-06,0,17.05,A
C700791887,1,159316.78,0.000524,0,17.05,A
C1401980462,1,10283.64,1.7e-05,0,17.04,A
C1082126943,1,10266.02,2.6e-05,0,17.04,A
C1065451454,1,6895.23,8e-06,0,17.04,A
C984832924,1,6887.71,4.1e-05,0,17.04,A
C2128195220,1,6872.19,1.9e-05,0,17.04,A
C1911467273,1,8349.69,1.2e-05,0,17.04,A
C1476094208,1,10264.83,3.3e-05,0,17.03,A
C1919870671,1,6858.7,5.2e-05,0,17.03,A
C401872697,1,6854.54,1.5e-05,0,17.02,A
C567729281,1,6853.5,5.1e-05,0,17.02,A
C428307539,1,6855.46,3.6e-05,0,17.02,A
C62505055,1,6856.57,1.4e-05,0,17.02,A
C76306072,1,6831.43,0.000204,0,17.02,A
C1153152966,1,6845.48,0.00018,0,17.02,A
C1452064653,1,77276.07,1.2e-05,0,17.01,A
C1763872389,1,6848.97,1e-05,0,17.01,A
C1156343351,1,17125.12,3.3e-05,0,17.01,A
C1728002047,1,8315.88,1.9e-05,0,17.01,A
C487277691,1,6846.62,3.9e-05,0,17.01,A
C629850598,1,8311.17,2.8e-05,0,17.01,A
C1513046042,1,12848.12,1.2e-05,0,17.01,A
C1399398408,1,6822.41,3.1e-05,0,17.0,A
C1412600960,1,6822.49,4.6e-05,0,17.0,A
C2072130509,1,114271.72,9.9e-05,0,17.0,A
C111960027,1,10167.71,2.9e-05,0,17.0,A
C810196347,1,6831.38,9e-06,0,17.0,A
C152937115,1,76284.92,0.00027,0,17.0,A
C1158016054,1,6823.06,2.3e-05,0,17.0,A
C2131723476,1,16972.84,0.000253,0,17.0,A
C1579440430,1,6823.03,3.1e-05,0,17.0,A
C899666082,1,77050.37,5.8e-05,0,17.0,A
C1790372915,1,8282.81,3.4e-05,0,16.99,A
C1691629865,1,10142.56,3.3e-05,0,16.99,A
C1846806355,1,6817.11,1.2e-05,0,16.99,A
C1723278948,1,6820.53,1.3e-05,0,16.99,A
C1753035177,1,44453.81,7e-06,0,16.99,A
C1467853846,1,6821.43,2.6e-05,0,16.99,A
C1706272858,1,156922.36,0.000209,0,16.99,A
C2015521846,1,76305.39,6.8e-05,0,16.99,A
C1403325194,1,6808.99,0.000102,0,16.99,A
C174195637,1,10141.41,9e-06,0,16.98,A
C559179052,1,25185.32,2.2e-05,0,16.98,A
C1638796611,1,6808.86,2.8e-05,0,16.98,A
C2076829355,1,12749.19,4e-06,0,16.98,A
C575506130,1,6797.33,2.9e-05,0,16.97,A
C1583082378,1,156474.87,0.000153,0,16.97,A
C1422883946,1,6794.37,4e-06,0,16.97,A
C364704856,1,6794.39,4e-06,0,16.97,A
C1574317831,1,75820.36,1.5e-05,0,16.97,A
C13068130,1,6779.67,1.8e-05,0,16.96,A
C997657863,1,6784.39,1.7e-05,0,16.96,A
C925803196,1,6780.78,1.1e-05,0,16.96,A
C1319381263,1,112423.36,3.2e-05,0,16.96,A
C1358286427,1,10087.12,9e-06,0,16.96,A
C2110785285,1,6769.91,2.5e-05,0,16.95,A
C1123830468,1,16831.23,2.8e-05,0,16.95,A
C1227653431,1,6771.54,1e-05,0,16.95,A
C1418622705,1,6776.93,8e-06,0,16.95,A
C1680139795,1,75131.35,2.2e-05,0,16.95,A
C437839498,1,6746.37,5.1e-05,0,16.94,A
C296204898,1,10021.49,4e-06,0,16.94,A
C36205461,1,6754.06,2.6e-05,0,16.94,A
C1313799195,1,6757.51,1.1e-05,0,16.94,A
C67620673,1,6765.12,2e-05,0,16.94,A
C501608687,1,109732.52,0.000633,0,16.94,A
C974606690,1,6748.38,3e-06,0,16.94,A
C301601202,1,6737.87,4.9e-05,0,16.93,A
C257653523,1,6741.81,3.7e-05,0,16.93,A
C2120532393,1,6745.4,3.1e-05,0,16.93,A
C1195776473,1,6742.04,3e-05,0,16.93,A
C426123784,1,6735.16,5.8e-05,0,16.92,A
C350571061,1,6727.34,1.1e-05,0,16.92,A
C936432499,1,6701.1,0.000294,0,16.92,A
C1250644519,1,6730.59,5e-06,0,16.92,A
C926922342,1,111324.2,3.2e-05,0,16.92,A
C1837195191,1,6736.13,4.7e-05,0,16.92,A
C1525789217,1,6727.32,2.8e-05,0,16.91,A
C866529530,1,42136.28,5.6e-05,0,16.91,A
C294649085,1,6723.8,1.2e-05,0,16.91,A
C1862321166,1,6716.16,8e-06,0,16.9,A
C55635425,1,9906.29,2.8e-05,0,16.9,A
C3768050,1,109718.72,7.4e-05,0,16.9,A
C572573175,1,8144.35,2.4e-05,0,16.9,A
C1377301456,1,6688.74,5e-06,0,16.89,A
C1872376613,1,6683.95,0.00013,0,16.89,A
C717229513,1,6687.89,1.6e-05,0,16.89,A
C1382809908,1,6689.88,2.4e-05,0,16.89,A
C1665837086,1,109648.19,1.2e-05,0,16.89,A
C1834895023,1,6691.69,2.9e-05,0,16.89,A
C1415104286,1,104234.05,0.019249,0,16.88,A
C41155230,1,6672.96,0.000141,0,16.88,A
C1877240674,1,6683.73,2.3e-05,0,16.88,A
C2144817630,1,6678.65,1.7e-05,0,16.88,A
C2055967078,1,41446.48,1.3e-05,0,16.87,A
C1477200907,1,152351.18,3.5e-05,0,16.87,A
C178604517,1,151862.38,6.9e-05,0,16.87,A
C722044259,1,6673.58,2.6e-05,0,16.87,A
C1773008684,1,9818.95,3e-06,0,16.87,A
C837073696,1,6666.78,1.3e-05,0,16.87,A
C215478702,1,151764.65,9.6e-05,0,16.87,A
C627451005,1,12450.02,1.6e-05,0,16.87,A
C1540325638,1,6666.61,1e-05,0,16.87,A
C2075568954,1,6675.34,4e-06,0,16.87,A
C672147662,1,6664.42,2.6e-05,0,16.86,A
C1467515503,1,71275.47,5.5e-05,0,16.86,A
C2029851001,1,6650.58,3.5e-05,0,16.86,A
C1567025476,1,6655.88,2.2e-05,0,16.86,A
C1752402342,1,6650.35,8e-06,0,16.86,A
C428245792,1,40149.38,0.000387,0,16.86,A
C1463823265,1,6650.0,1.4e-05,0,16.85,A
C1846347146,1,148971.75,0.000496,0,16.85,A
C108982313,1,6606.47,0.000205,0,16.85,A
C1090642246,1,6631.67,2.4e-05,0,16.85,A
C448600616,1,107588.94,9.3e-05,0,16.84,A
C1387620926,1,6606.31,1.8e-05,0,16.84,A
C1082753194,1,9769.56,3.1e-05,0,16.84,A
C79094208,1,6614.92,4e-06,0,16.84,A
C1709913495,1,9768.07,3.2e-05,0,16.84,A
C1788504588,1,6596.11,3.2e-05,0,16.83,A
C2066892165,1,5853.21,0.009741,0,16.83,A
C1991094835,1,9755.38,3.7e-05,0,16.83,A
C288329615,1,7995.66,1.8e-05,0,16.82,A
C1343838143,1,6573.52,0.000111,0,16.82,A
C180489140,1,6579.9,2.1e-05,0,16.82,A
C2047147687,1,12229.75,0.000519,0,16.82,A
C2016067912,1,6579.48,5.4e-05,0,16.82,A
C663215704,1,69865.39,8.8e-05,0,16.82,A
C1319406382,1,6574.18,2e-05,0,16.81,A
C1010618682,1,9690.1,1.5e-05,0,16.81,A
C1465731291,1,6559.64,8.1e-05,0,16.81,A
C878861517,1,6557.51,1.1e-05,0,16.8,A
C1324262781,1,6548.43,5.4e-05,0,16.8,A
C298893301,1,6551.14,2.2e-05,0,16.8,A
C1380499546,1,38874.87,5.6e-05,0,16.8,A
C1075996552,1,6540.9,6e-06,0,16.79,A
C595076272,1,146850.79,9.9e-05,0,16.79,A
C1775420512,1,38677.12,6e-06,0,16.79,A
C1989719972,1,6546.7,9e-06,0,16.79,A
C1009997767,1,6548.13,3.1e-05,0,16.79,A
C156127720,1,68630.15,0.000313,0,16.78,A
C1320122626,1,68934.46,0.000144,0,16.78,A
C416201381,1,6536.86,1.7e-05,0,16.78,A
C1097069005,1,6534.05,1e-05,0,16.78,A
C617142462,1,6531.31,1e-05,0,16.78,A
C2134398042,1,12186.86,2.8e-05,0,16.78,A
C2011695710,1,6522.37,1.7e-05,0,16.77,A
C216815884,1,146131.91,2.5e-05,0,16.77,A
C1526694407,1,6512.87,1.6e-05,0,16.77,A
C1264941544,1,6523.19,7e-06,0,16.77,A
C1386612163,1,9621.65,2.1e-05,0,16.77,A
C1209358542,1,6517.62,3e-06,0,16.77,A
C589423746,1,37831.13,6.5e-05,0,16.76,A
C920119506,1,6504.7,1.7e-05,0,16.76,A
C554817465,1,15806.57,6.7e-05,0,16.76,A
C68389623,1,105342.59,1.5e-05,0,16.76,A
C122759375,1,6508.96,2.4e-05,0,16.76,A
C908722588,1,6495.27,8e-06,0,16.76,A
C1825903149,1,22765.47,1.3e-05,0,16.76,A
C1613065499,1,68463.23,6.3e-05,0,16.76,A
C623180223,1,6488.26,1.8e-05,0,16.75,A
C1983948209,1,6490.35,3.1e-05,0,16.75,A
C2054787417,1,6490.69,5e-06,0,16.75,A
C1830669823,1,15774.38,4e-06,0,16.75,A
C1717473929,1,6490.17,4.2e-05,0,16.75,A
C1328191747,1,37603.83,4.4e-05,0,16.75,A
C1980588880,1,22547.2,5.7e-05,0,16.75,A
C1595782032,1,6479.6,2.3e-05,0,16.74,A
C1186989416,1,6473.96,2e-06,0,16.74,A
C294599155,1,6483.34,1.4e-05,0,16.74,A
C1655955258,1,7868.9,2e-06,0,16.74,A
C2108708444,1,143405.8,0.000162,0,16.74,A
C1216070398,1,104539.76,3.3e-05,0,16.74,A
C1230346437,1,6476.38,4e-05,0,16.74,A
C1875025322,1,12061.28,8e-05,0,16.73,A
C695085082,1,6459.82,9.2e-05,0,16.73,A
C1052245880,1,37360.0,2e-05,0,16.73,A
C1280977839,1,15730.19,6e-06,0,16.73,A
C1005591041,1,6469.74,2e-05,0,16.73,A
C1268088240,1,7865.38,1.6e-05,0,16.73,A
C923032392,1,7853.17,4e-06,0,16.72,A
C168398198,1,103835.15,0.000127,0,16.72,A
C36627152,1,6450.56,1.2e-05,0,16.72,A
C1881296433,1,6448.86,7.9e-05,0,16.72,A
C1218734863,1,6448.84,4.6e-05,0,16.72,A
C2013611916,1,15584.63,4.1e-05,0,16.71,A
C334715128,1,7847.31,2.5e-05,0,16.71,A
C1247338729,1,6445.27,1.2e-05,0,16.71,A
C1917784974,1,6443.58,4e-06,0,16.71,A
C1034327311,1,6441.93,4.6e-05,0,16.71,A
C40875560,1,141111.15,0.000685,0,16.71,A
C1831875736,1,6433.58,9e-06,0,16.7,A
C1403405730,1,11999.97,1.7e-05,0,16.7,A
C1313960293,1,6432.26,4e-06,0,16.7,A
C1964514128,1,6408.6,8.2e-05,0,16.7,A
C1656059001,1,14144.71,0.005198,0,16.7,A
C1502882632,1,138647.54,0.001453,0,16.69,A
C1389432760,1,6396.49,1e-05,0,16.69,A
C1316436874,1,6392.64,0.000149,0,16.69,A
C1928621590,1,15266.05,0.000519,0,16.69,A
C1940311161,1,15323.44,0.000356,0,16.69,A
C2001493596,1,66165.76,2.5e-05,0,16.69,A
C1331144930,1,6393.71,1.7e-05,0,16.68,A
C483525032,1,9470.85,9e-06,0,16.68,A
C1316910947,1,6387.0,1.7e-05,0,16.68,A
C1331654213,1,6381.32,4e-06,0,16.67,A
C1053225969,1,11887.32,1.3e-05,0,16.67,A
C917379055,1,6382.5,1.1e-05,0,16.67,A
C2027701910,1,6360.79,1.2e-05,0,16.66,A
C1209962934,1,6365.0,2e-06,0,16.66,A
C1613332278,1,6376.99,1.7e-05,0,16.66,A
C608817143,1,6380.75,5e-06,0,16.66,A
C424305981,1,7788.88,2.6e-05,0,16.66,A
C1172707268,1,6335.61,2.2e-05,0,16.65,A
C1598405774,1,6351.38,1.5e-05,0,16.65,A
C2100817420,1,63936.91,0.000281,0,16.64,A
C1221407133,1,6326.75,4.2e-05,0,16.64,A
C634991000,1,6328.21,1.6e-05,0,16.64,A
C1014071026,1,6330.23,9e-06,0,16.64,A
C1809269661,1,6324.03,2.2e-05,0,16.63,A
C2107902964,1,6323.42,3.9e-05,0,16.63,A
C1147719378,1,6324.09,3.2e-05,0,16.63,A
C384608650,1,6301.93,3e-05,0,16.62,A
C1510403823,1,9380.69,2.6e-05,0,16.62,A
C1407795127,1,6292.42,9.7e-05,0,16.62,A
C1547883191,1,6297.71,2e-06,0,16.62,A
C1106510750,1,138725.17,0.000307,0,16.62,A
C2102001207,1,6312.27,2e-05,0,16.62,A
C762186224,1,7716.74,8e-06,0,16.62,A
C1871265445,1,6292.71,1.4e-05,0,16.62,A
C1015829779,1,6288.28,0.000285,0,16.62,A
C1397516135,1,6292.23,6e-06,0,16.61,A
C1765702,1,6287.28,0.000177,0,16.61,A
C539731466,1,21230.26,5e-06,0,16.61,A
C924067193,1,21126.93,0.000354,0,16.61,A
C569113022,1,6291.93,1.3e-05,0,16.61,A
C2104940330,1,6291.23,1.5e-05,0,16.61,A
C824357143,1,7694.63,1.3e-05,0,16.6,A
C1386020581,1,83845.22,0.006978,0,16.6,A
C1939144888,1,6285.19,1.1e-05,0,16.6,A
C394332424,1,9325.37,1.2e-05,0,16.6,A
C521342639,1,63186.93,2.8e-05,0,16.6,A
C605141301,1,11654.37,1.5e-05,0,16.6,A
C99759097,1,6286.6,1.4e-05,0,16.6,A
C864326906,1,6284.18,6.6e-05,0,16.6,A
C1708786164,1,99107.68,6.5e-05,0,16.6,A
C42820240,1,5223.97,0.01469,0,16.59,A
C944009331,1,34061.71,9e-06,0,16.59,A
C2030294088,1,6257.76,6e-06,0,16.59,A
C321041781,1,6279.22,2.4e-05,0,16.59,A
C2138562661,1,138102.63,8e-05,0,16.59,A
C1828883582,1,7669.67,1.1e-05,0,16.58,A
C205810452,1,11607.88,1.4e-05,0,16.58,A
C2078927356,1,9299.31,2.7e-05,0,16.58,A
C699574604,1,6234.94,1.5e-05,0,16.58,A
C519632870,1,6248.42,1.1e-05,0,16.58,A
C1527882132,1,14895.51,1.3e-05,0,16.57,A
C603456365,1,98177.84,1.5e-05,0,16.57,A
C423039171,1,33855.24,6.7e-05,0,16.57,A
C1855947104,1,6205.29,2.4e-05,0,16.56,A
C1345069688,1,6204.45,2e-05,0,16.56,A
C2073830279,1,130145.62,0.003127,0,16.56,A
C1649884294,1,6221.43,6e-06,0,16.56,A
C843686350,1,33663.22,3.7e-05,0,16.56,A
C718057154,1,6188.23,0.000106,0,16.55,A
C1548028256,1,9246.48,2.6e-05,0,16.55,A
C770164810,1,33275.35,0.000108,0,16.55,A
C1409422014,1,6202.41,2e-05,0,16.55,A
C503365602,1,6199.3,2.1e-05,0,16.55,A
C963165280,1,6190.73,9e-06,0,16.55,A
C1137078855,1,9247.18,4.1e-05,0,16.55,A
C1787843859,1,6193.97,1.9e-05,0,16.55,A
C1998269275,1,6192.38,8e-06,0,16.55,A
C942502343,1,6188.07,4.8e-05,0,16.54,A
C1165871113,1,6185.97,6e-06,0,16.54,A
C376725601,1,61150.85,8.4e-05,0,16.54,A
C1636003033,1,6185.83,2e-05,0,16.54,A
C2011324899,1,6183.38,6e-06,0,16.53,A
C1871778598,1,6183.46,2e-06,0,16.53,A
C4181455,1,6173.13,2.5e-05,0,16.53,A
C1223357487,1,6174.06,1.6e-05,0,16.53,A
C982226008,1,11436.26,1.2e-05,0,16.52,A
C810262298,1,6159.72,7.6e-05,0,16.52,A
C1539038539,1,6166.35,2.3e-05,0,16.52,A
C1783965473,1,14639.45,4.1e-05,0,16.52,A
C216112262,1,17410.74,0.007513,0,16.52,A
C1514723919,1,6159.62,2.9e-05,0,16.52,A
C780172372,1,6159.35,5e-06,0,16.51,A
C1567808011,1,6142.8,3.9e-05,0,16.51,A
C1910687448,1,59784.87,0.000158,0,16.51,A
C77780590,1,6147.58,1e-05,0,16.51,A
C1694102613,1,9191.09,2.5e-05,0,16.51,A
C1981418429,1,20261.63,0.000177,0,16.5,A
C2039830472,1,94712.61,6.7e-05,0,16.5,A
C1943548225,1,6133.67,1.8e-05,0,16.5,A
C61137731,1,94726.64,2.5e-05,0,16.5,A
C1358323680,1,20293.35,6e-06,0,16.5,A
C1281325903,1,6130.56,6.6e-05,0,16.5,A
C1428911233,1,6132.71,2.8e-05,0,16.5,A
C1297259967,1,7548.35,4.8e-05,0,16.49,A
C1527086220,1,6131.21,2e-06,0,16.49,A
C261429887,1,6125.72,3e-05,0,16.49,A
C995631377,1,6128.41,3e-06,0,16.49,A
C1338074614,1,57955.32,0.000517,0,16.48,A
C399373008,1,6113.14,2.4e-05,0,16.48,A
C594858858,1,58820.08,7.2e-05,0,16.48,A
C1735688275,1,6109.04,4e-05,0,16.48,A
C568414355,1,6094.01,8.3e-05,0,16.47,A
C332244937,1,9125.93,4e-06,0,16.47,A
C885481831,1,132948.43,2.6e-05,0,16.47,A
C1894338251,1,6108.27,1e-05,0,16.47,A
C1214357269,1,32123.83,3.3e-05,0,16.46,A
C819790006,1,6079.77,4.2e-05,0,16.46,A
C899111685,1,7515.48,4.4e-05,0,16.46,A
C1987221006,1,19937.81,2.3e-05,0,16.46,A
C405741210,1,6078.56,2.7e-05,0,16.46,A
C185494862,1,6069.86,2.3e-05,0,16.45,A
C598978484,1,132361.54,9.9e-05,0,16.45,A
C1218188770,1,6072.7,2e-05,0,16.45,A
C1916677384,1,92229.71,0.000553,0,16.45,A
C1354510873,1,6078.0,3.3e-05,0,16.45,A
C1893563925,1,6039.61,0.000277,0,16.44,A
C1927505527,1,6068.6,1e-05,0,16.44,A
C1434751602,1,7466.06,1.5e-05,0,16.44,A
C1016591849,1,57520.64,1.1e-05,0,16.43,A
C692315676,1,6050.35,4.9e-05,0,16.43,A
C459030111,1,6054.6,3e-06,0,16.43,A
C252615006,1,6057.8,2e-06,0,16.43,A
C214649627,1,7452.89,1.1e-05,0,16.43,A
C4339601,1,92754.39,5e-06,0,16.43,A
C1070050294,1,31546.47,8e-06,0,16.42,A
C525193238,1,11124.47,5.8e-05,0,16.42,A
C240897678,1,56976.46,0.000129,0,16.42,A
C906637574,1,11136.27,3.5e-05,0,16.42,A
C1432043209,1,11123.69,0.000191,0,16.42,A
C1407280813,1,30168.17,0.001086,0,16.42,A
C243076530,1,9005.13,0.000257,0,16.42,A
C988179589,1,92184.04,7.4e-05,0,16.42,A
C1963906615,1,6039.09,1.7e-05,0,16.42,A
C986944742,1,6027.22,8.4e-05,0,16.41,A
C2146698020,1,11105.62,5.8e-05,0,16.41,A
C1093707336,1,6028.79,1.5e-05,0,16.41,A
C1062354350,1,7417.42,1.5e-05,0,16.41,A
C1937433626,1,6022.93,4.1e-05,0,16.41,A
C1845137754,1,6019.63,2.5e-05,0,16.4,A
C1011104118,1,41295.56,0.008966,0,16.4,A
C271944754,1,6015.17,1.7e-05,0,16.4,A
C260620222,1,6002.42,6.7e-05,0,16.39,A
C2058127492,1,6013.05,6e-06,0,16.39,A
C586634949,1,6008.89,1.6e-05,0,16.39,A
C638204510,1,19270.14,0.000174,0,16.39,A
C407493402,1,128278.74,0.000857,0,16.38,A
C1492867983,1,5997.84,3.3e-05,0,16.38,A
C136011184,1,6001.21,2.1e-05,0,16.38,A
C302987494,1,5998.0,3e-06,0,16.38,A
C1735330400,1,14054.64,1.4e-05,0,16.37,A
C1028135144,1,5976.69,2.1e-05,0,16.37,A
C2951941,1,5975.88,2e-06,0,16.37,A
C1455177644,1,5983.88,1.1e-05,0,16.37,A
C1007402143,1,5983.51,2.9e-05,0,16.37,A
C1183701566,1,5986.18,7e-06,0,16.37,A
C1318395825,1,8908.26,3.3e-05,0,16.36,A
C1814543901,1,55863.88,3.5e-05,0,16.36,A
C1048332309,1,5973.9,4e-06,0,16.36,A
C575492989,1,14002.93,9e-06,0,16.36,A
C755759908,1,5965.13,2e-06,0,16.35,A
C1867037662,1,5960.6,1.2e-05,0,16.35,A
C913242382,1,7322.98,0.000132,0,16.35,A
C1713520020,1,28369.42,0.018444,0,16.35,A
C1050867502,1,30042.12,3e-05,0,16.35,A
C1533662221,1,7315.54,4e-06,0,16.34,A
C1559469558,1,89533.09,1.5e-05,0,16.34,A
C668152723,1,5954.41,6e-06,0,16.34,A
C1760992419,1,18923.09,0.000156,0,16.34,A
C2014563089,1,88987.11,0.000205,0,16.34,A
C2045560071,1,18873.1,0.000259,0,16.34,A
C947844775,1,8869.78,2.8e-05,0,16.33,A
C22742927,1,7303.1,3.6e-05,0,16.33,A
C1930903395,1,5946.79,4e-06,0,16.33,A
C508269970,1,5938.85,8e-06,0,16.33,A
C993587250,1,10903.02,1.8e-05,0,16.33,A
C1470148280,1,5941.84,1.9e-05,0,16.33,A
C2064787513,1,8886.96,9e-06,0,16.33,A
C28175501,1,18888.95,1.8e-05,0,16.33,A
C23053378,1,5935.34,2.7e-05,0,16.32,A
C2083217543,1,5936.82,2e-06,0,16.32,A
C839122851,1,5933.77,1e-05,0,16.32,A
C1926180325,1,5937.72,1.9e-05,0,16.32,A
C1420810053,1,5923.01,4e-06,0,16.31,A
C1797491066,1,5920.5,7e-06,0,16.31,A
C337295973,1,5922.53,2.5e-05,0,16.31,A
C1818827263,1,8802.64,3.5e-05,0,16.3,A
C209360767,1,7269.74,1e-05,0,16.3,A
C946684363,1,29181.32,6.5e-05,0,16.3,A
C683211146,1,87541.63,0.00017,0,16.3,A
C936632640,1,5912.76,4.8e-05,0,16.3,A
C1739940094,1,13788.58,2.8e-05,0,16.3,A
C1978869783,1,5905.54,3.7e-05,0,16.29,A
C1624788833,1,8787.63,3e-06,0,16.29,A
C701526215,1,5907.27,2.8e-05,0,16.29,A
C56859396,1,86835.95,5.5e-05,0,16.29,A
C1671007220,1,53569.21,0.000139,0,16.29,A
C1982216126,1,5898.58,5e-06,0,16.28,A
C1651251663,1,5904.7,7e-06,0,16.28,A
C1907178890,1,5899.63,6e-05,0,16.28,A
C817054343,1,5886.25,1.9e-05,0,16.28,A
C276714561,1,5881.78,1.8e-05,0,16.27,A
C295055909,1,18625.28,3e-06,0,16.27,A
C1615264672,1,45279.83,0.00401,0,16.27,A
C1264754451,1,5880.33,4e-06,0,16.26,A
C2105764938,1,93296.5,0.013513,0,16.26,A
C1801704517,1,5875.05,7e-06,0,16.26,A
C598588779,1,5871.44,7.8e-05,0,16.26,A
C1556162268,1,7203.07,1.7e-05,0,16.26,A
C1711229836,1,8715.69,5e-05,0,16.26,A
C1785111044,1,8690.86,6e-06,0,16.25,A
C1272033405,1,85736.76,5e-06,0,16.25,A
C507017588,1,13615.05,1.7e-05,0,16.25,A
C284145670,1,7176.58,1.1e-05,0,16.24,A
C1821580597,1,5843.74,2e-06,0,16.24,A
C348132918,1,8690.69,1.4e-05,0,16.24,A
C1723848804,1,5831.05,2.5e-05,0,16.23,A
C1167068004,1,5840.15,2.5e-05,0,16.23,A
C1218021867,1,8663.77,3.7e-05,0,16.23,A
C1969357009,1,10695.07,2.9e-05,0,16.23,A
C1143034321,1,5842.48,1.7e-05,0,16.23,A
C1353759820,1,5829.39,1.4e-05,0,16.22,A
C202016647,1,123226.55,0.000244,0,16.22,A
C714623314,1,7141.83,9e-06,0,16.22,A
C1517223475,1,5815.23,3.5e-05,0,16.21,A
C1050971191,1,5818.7,1.3e-05,0,16.21,A
C1771935420,1,5820.27,2.8e-05,0,16.21,A
C1315149156,1,7113.65,9e-06,0,16.21,A
C467364662,1,5821.46,1e-05,0,16.21,A
C271614685,1,8607.73,0.0001,0,16.21,A
C1869652507,1,5812.29,1.6e-05,0,16.2,A
C1176077642,1,5807.09,3.6e-05,0,16.2,A
C2118160264,1,13455.08,1e-05,0,16.2,A
C1058708051,1,5810.4,5e-05,0,16.2,A
C532677950,1,5809.78,3e-06,0,16.2,A
C1390301622,1,5812.36,1.5e-05,0,16.2,A
C1618425865,1,5804.72,2.7e-05,0,16.19,A
C1774990192,1,5803.86,7e-06,0,16.19,A
C859658764,1,5796.91,0.000263,0,16.19,A
C493801605,1,5803.59,1.8e-05,0,16.19,A
C475526834,1,10565.64,5.2e-05,0,16.19,A
C1887466020,1,5805.93,4e-06,0,16.19,A
C104803851,1,82914.35,0.000213,0,16.18,A
C754485505,1,5791.67,1.4e-05,0,16.18,A
C298424794,1,5798.35,1.4e-05,0,16.18,A
C1050360636,1,18061.72,5.9e-05,0,16.18,A
C159116975,1,83160.08,8.5e-05,0,16.17,A
C1242315432,1,8545.54,2.6e-05,0,16.17,A
C544966217,1,5763.99,0.000239,0,16.17,A
C621359225,1,7054.83,1.5e-05,0,16.17,A
C735200015,1,5760.17,1.3e-05,0,16.15,A
C1799201343,1,5756.56,8e-06,0,16.15,A
C1466917878,1,5758.59,8e-06,0,16.15,A
C621257072,1,13276.84,2e-05,0,16.14,A
C1236745836,1,5744.47,1.3e-05,0,16.14,A
C927369095,1,5745.53,1.1e-05,0,16.14,A
C1266602046,1,5746.09,1.5e-05,0,16.14,A
C1798380773,1,5738.02,1e-05,0,16.13,A
C61783476,1,8494.23,3.5e-05,0,16.13,A
C1101721002,1,6990.18,2e-05,0,16.13,A
C2084324667,1,5743.03,2.2e-05,0,16.13,A
C1142429510,1,5721.25,2e-05,0,16.12,A
C392760852,1,5726.49,1.5e-05,0,16.12,A
C1819055096,1,5718.98,1.4e-05,0,16.12,A
C511920731,1,13201.91,2.5e-05,0,16.12,A
C339881373,1,17694.76,1.1e-05,0,16.11,A
C161982472,1,80448.13,4e-05,0,16.11,A
C1645387671,1,5698.67,1e-05,0,16.11,A
C827328832,1,119081.76,9.5e-05,0,16.11,A
C167693809,1,5711.01,3.2e-05,0,16.11,A
C670316132,1,80280.3,1e-05,0,16.1,A
C632627844,1,6948.21,5e-06,0,16.1,A
C230854004,1,5688.89,3.6e-05,0,16.1,A
C415511277,1,5693.58,2.9e-05,0,16.1,A
C860144087,1,5680.34,1.4e-05,0,16.09,A
C758465579,1,5675.84,2e-06,0,16.09,A
C1097684722,1,6934.8,2e-06,0,16.09,A
C783141366,1,5674.62,4.6e-05,0,16.09,A
C239902985,1,8392.42,2.4e-05,0,16.08,A
C2062121560,1,5664.36,2.2e-05,0,16.08,A
C708926121,1,5655.43,0.000127,0,16.08,A
C648302729,1,5666.41,5e-05,0,16.08,A
C1068381567,1,5672.3,6e-06,0,16.08,A
C970161576,1,10350.66,1.2e-05,0,16.08,A
C1706505865,1,5655.12,2.3e-05,0,16.07,A
C209972599,1,8375.58,4.1e-05,0,16.07,A
C1991686867,1,5656.37,1.9e-05,0,16.07,A
C1623510827,1,12989.69,6e-06,0,16.06,A
C312955227,1,6905.52,2.6e-05,0,16.06,A
C1193577032,1,46013.11,6e-05,0,16.06,A
C1562764987,1,102265.88,0.006359,0,16.06,A
C523875258,1,116822.62,0.000106,0,16.06,A
C1013528106,1,5641.56,1.9e-05,0,16.06,A
C788684446,1,5644.05,3.4e-05,0,16.06,A
C1457417579,1,25927.54,9.1e-05,0,16.05,A
C1055104416,1,5635.6,5e-06,0,16.05,A
C1038820134,1,5633.3,8e-06,0,16.05,A
C2026371507,1,12939.66,7e-05,0,16.05,A
C1478857516,1,10291.86,3.1e-05,0,16.05,A
C1531556319,1,5624.29,3.3e-05,0,16.04,A
C1236678463,1,5624.03,2.5e-05,0,16.04,A
C988557145,1,5623.13,4.1e-05,0,16.04,A
C501455043,1,5610.22,1.6e-05,0,16.03,A
C948424584,1,5607.36,8e-06,0,16.03,A
